epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.6433030544183194,0.3837859375,86.3,100.0
1,0.5701174558737339,0.335685546875,88.45,100.0
2,0.5615518939800751,0.319365234375,88.71,100.0
3,0.555414812381451,0.300290625,90.24,100.0
4,0.5427824602677271,0.338158203125,88.08,100.0
5,0.5464477930313502,0.293630078125,90.31,100.0
6,0.5391179986489125,0.286355078125,91.5,100.0
7,0.5315384520934179,0.282956640625,91.87,100.0
8,0.5310651210638193,0.252822265625,92.45,100.0
9,0.5312267766549037,0.251276953125,92.26,100.0
10,0.5224791108033596,0.23223125,92.62,100.0
11,0.5217239486865508,0.2305578125,93.17,100.0
